pixel_som_cluster,CD3,CD4,CD8a,CD11b,CD14,CD16,CD20,CD44,CD45,CD45RO,CD68,CD107a,CD163,CD366,Pan-keratin,FOXP3,E-Cadherin,HLA-DR-DQ-DP,Beta-Catenin,B7-H4,Granzyme-B,Alpha-SMA,Vimentin,CD31,count,pixel_meta_cluster,pixel_meta_cluster_rename
263,0.3313362408608595,0.3017884524583609,0.1997735182644032,0.3030486410295271,0.234363331795577,0.2253508223778154,0.1948175965688512,0.149095384744147,0.2044719158807633,0.2118546075419095,0.1597092725808536,0.1281319868344261,0.1923411228643531,0.2304840775332292,0.8554167792731124,0.5615554135227555,0.2304610277467149,0.0822206331223653,0.2647406653183194,0.281414149830599,0.2070392972201505,0.0936085159526542,0.1039021706755966,0.2088685431949747,102012,33,FoxP3 + ECad + PanCK
264,0.2273135995757642,0.2102465343952775,0.1448879221142371,0.5611814900933664,0.3258543807184172,0.2450983866039359,0.1357314826411459,0.1768011622843892,0.2520554288232977,0.139134402997318,0.1903963551546395,0.1625390379292969,0.2442564018091887,0.4995745387401183,0.7066547865165543,0.1925340001120666,0.1187580286451581,0.0778407422327711,0.3011106306521524,0.2568105242162228,0.3057848061483111,0.1392896006724254,0.247978069327472,0.2117545524008806,58187,1,Vim + GzmB
265,0.3274859616184112,0.3203039416608213,0.2906272018181619,0.3723732216865003,0.2343274777829446,0.1328351894381889,0.1623233350604634,0.130325367560395,0.2117810119613744,0.1488386782071461,0.1592183006039431,0.2991714155615171,0.1457429382101017,0.3501405814509566,0.2785576209428599,0.2821780842929334,0.4413549981249379,0.0560041498567174,0.4101739783064651,0.4400795232319665,0.3304957240860276,0.3062793512540062,0.1382190791924642,0.1737001817478349,236817,26,ECad + aSMA
266,0.1793813804002953,0.2898974301428617,0.1485258203960516,0.4085309695038674,0.2815435954183783,0.1664123657833164,0.0929626331135401,0.2071222414528303,0.1538463035366065,0.1450275370216534,0.1692297735577166,0.2076543485987218,0.0904130392640445,0.4007468938347548,0.2993237784884395,0.3165257682368606,0.3094291477588304,0.0826543445845987,0.3990011959240249,0.4203565327886099,0.3979712364704347,0.3342245955251066,0.3339262156199915,0.2806660790368588,380648,1,Vim + GzmB
267,0.1813184968589154,0.2490219717433693,0.1693541878614274,0.298908278476635,0.2229701215233485,0.1097249921038013,0.100167747846467,0.2469981556713059,0.146269248938735,0.1211698281552609,0.1352264187087158,0.2780542453913799,0.0766000771911987,0.3903326178330117,0.2321418931325695,0.2304808623563143,0.5008317331778801,0.0943174493874885,0.51892622155929,0.3438784139978338,0.3896910555840699,0.4489084536425369,0.3721958795853307,0.2694865961981051,131754,26,ECad + aSMA
268,0.2657198915429779,0.2911573912797268,0.3301979077820655,0.3406662468550628,0.2829676253048377,0.2092871955500375,0.1322413533798589,0.2441086903606953,0.2926161242414683,0.2282076850822324,0.2392768251720916,0.2099252351259659,0.1668773004166858,0.3266951793103859,0.2074009593326601,0.2382305840625443,0.2032068255334646,0.146376030084467,0.3088202926498649,0.3387903652089801,0.3538449156445649,0.2644648958646801,0.2784435518098598,0.2451417396387538,427865,29,aSMA + Vim
269,0.5015528280480792,0.4298638740795332,0.2836423564561936,0.3589253990270243,0.3995210937550137,0.213066331417624,0.2025919979150495,0.2071941643111201,0.3195533949056963,0.1738002105610493,0.2330311462912962,0.1976228825450377,0.2549126567194507,0.4088447133196335,0.1021271017099224,0.3352513572414094,0.0920130532709706,0.0898284143669456,0.2752387298932114,0.2489801492485875,0.2281708505582108,0.1139311797199414,0.1713911100601375,0.2376188083747028,295610,19,CD4 + CD3
270,0.2387800657722581,0.2827378997583781,0.2539065055362803,0.3378038242650181,0.3021131628740588,0.2273698084278487,0.1715934789247805,0.2164807493091388,0.2570975228325549,0.1739087837014665,0.2401271059912404,0.2346183351991322,0.4375970567165258,0.294956727201162,0.2998607492242897,0.2248306663266962,0.4913835055541213,0.0980673618324026,0.3898458899568992,0.3524571009861392,0.2386227546014667,0.1207326270179038,0.1442036198162194,0.165347212255185,201818,5,CD8a + ECad*
271,0.184436550663136,0.3069920476293238,0.1512272991996335,0.4446173447811971,0.3355826843640349,0.2780941172800146,0.0786427910308081,0.3129822966037461,0.2381286534856397,0.1626852984113962,0.2116011915700679,0.2239849378326225,0.1502018809552169,0.3774591926605529,0.2531134878191968,0.2337557701632921,0.4867342019169398,0.1716287226759551,0.3922439288740216,0.3742521408906981,0.3309110748220672,0.0725675069227899,0.2749621634714377,0.1911192767939639,225580,5,CD8a + ECad*
272,0.2463415786881717,0.3295194365719104,0.2497612199279191,0.3656902358587328,0.2780758889076798,0.1888339633728329,0.0706741599754987,0.1925966152654279,0.2368290399297368,0.2111461327130442,0.158395928143683,0.1692875948468222,0.1386574768237357,0.2991703863864958,0.425765723374295,0.2722521566418373,0.5832196278021918,0.4126634441308312,0.4722889063078946,0.4346247554429134,0.2191158701653719,0.0557850827994615,0.1078714302595207,0.2007346511800984,289668,17,HLA + Ecad
273,0.1996244954694481,0.2749615132264428,0.2344776284743164,0.2756763258649282,0.2248809892544774,0.1217700896819019,0.1474236787137309,0.3948909755521874,0.1743950148186634,0.1267365581813534,0.1369761705207782,0.2924489816370935,0.0873223297260254,0.2747866761634104,0.359123082240536,0.2478031911575612,0.6452282848450442,0.5549736788004422,0.4776887368103032,0.3846267447144853,0.2207554768127704,0.0691780530324866,0.1662034077307872,0.1486638130704312,168245,17,HLA + Ecad
274,0.2259637845389584,0.3132101837668344,0.2534261323124395,0.2650892160506871,0.1967478815249287,0.1077544951976331,0.2274468895183153,0.1748800474072237,0.1804318413755727,0.1798440950228601,0.2171492522971209,0.4469480403641401,0.0928792464864131,0.262727031843446,0.2899365239692565,0.2951947822238686,0.4910838227614544,0.7123513711351382,0.3489217466023759,0.4005681715192329,0.1770085755118011,0.0802932814436997,0.0862577913004405,0.1696887496504177,94354,17,HLA + Ecad
275,0.2617853943336194,0.2936675856340842,0.2773723388842474,0.2848254300342273,0.197782804427717,0.1346378693358749,0.1969164090594284,0.1819164398698035,0.2080634326748925,0.4901950994482262,0.1541031562992157,0.1651468446663632,0.0952981275946995,0.2360386600114265,0.3259949755375952,0.3998344254102086,0.4289362480750123,0.4327251980410085,0.3548736638182974,0.3583798689052652,0.2306165966895382,0.0904125001562092,0.1114267036529921,0.2331053453431457,199723,22,CD45RO
276,0.2683266381885005,0.3776771511980293,0.225957934560188,0.3135528307598338,0.2472039658082082,0.2030336358889909,0.1132022658906501,0.1825864917203965,0.2605622944160841,0.1958519305650873,0.2531245547901824,0.1833146950245666,0.2022698022350477,0.2625126270701504,0.2265552266305202,0.5743375895688205,0.2506185756777701,0.2366304875162368,0.3256965151365587,0.4721034749494833,0.229374458294383,0.0670479476354674,0.1359137296868315,0.3302165983058617,111866,14,FoxP3
277,0.3548773792697193,0.4206812941432851,0.2916128960214716,0.3689706902443481,0.2376990456421524,0.1442795591916838,0.1664760603827828,0.2311068221801185,0.4181208892222611,0.310958771847227,0.2112051586681673,0.1865062621045681,0.1124285650226284,0.342912967917332,0.0945514356320046,0.2540455321658049,0.1538749974848164,0.3860810673519588,0.3017453966868412,0.3414683144686191,0.327624601948197,0.0646409632571348,0.2707358253347426,0.2187215327286706,318998,18,CD31 + GzmB*
278,0.3458197425552979,0.3167521897748252,0.4251761045183916,0.2894096764184187,0.268711228705733,0.2527276399007087,0.1553697378045014,0.2660211944842853,0.4023895686165172,0.3384409179470988,0.1965126093898054,0.2028552030235632,0.166854905435047,0.2999398788635465,0.2306140887719965,0.2174644943489328,0.3437687344765387,0.2591243591515194,0.2771638184955496,0.2686169861742726,0.2177453000421759,0.0885953379987819,0.1730996595083546,0.1929349132605796,375696,2,HLA
279,0.4079008387779266,0.3088229934802241,0.5193846213256242,0.257651293564514,0.1910180371331736,0.1454534752661982,0.2322544632527503,0.2467715954637541,0.4882358927169516,0.3869380510858378,0.1782425237079405,0.1904864208290894,0.1117237935787249,0.2930367308581005,0.1186931348120719,0.2287552780711183,0.1785998625747048,0.4407469490165248,0.2415513589501784,0.2635957410712508,0.2478114847610351,0.0687992158163194,0.2138201435934595,0.2078715859552953,228106,25,CD8a
280,0.5543716155347428,0.1999102941814381,0.8143119188977285,0.2854320722036039,0.1986392656441409,0.1539311248268129,0.1798652939506638,0.4320788286498405,0.653996480823885,0.204518991761073,0.1703869572588373,0.18663875742013,0.1338978831577918,0.3430168251031983,0.0948505918875516,0.1731194685692834,0.0759732958545892,0.1063797781143426,0.1948789167307408,0.2070312747092545,0.2308913245146422,0.1055836003169068,0.2128335947783495,0.2191973942402935,77760,25,CD8a
281,0.1787348038166998,0.197662933014665,0.1755426529578526,0.2698302727505502,0.3179214790244392,0.3554323452548896,0.2619379169163057,0.1269035857568709,0.280098056982199,0.1495359811862341,0.1419763995597021,0.2029997402951109,0.2366215905156053,0.1814572352165607,1.3471325637949163,0.169384806437954,0.1709451624104703,0.089917572489485,0.2882677936162448,0.2260964041257853,0.151046234831949,0.1099961644572682,0.1423250966822888,0.1387469015758142,104857,37,PanCK + CD20
282,0.232634223739179,0.319094768399886,0.241098962466977,0.2664889779590782,0.323318875083183,0.2827191181541407,0.556290694421597,0.1555662583347669,0.2984615947571761,0.1644129832722135,0.1595100851881833,0.1464584071416794,0.3265034312131135,0.1950549555728788,0.6901130036484587,0.2025258554447691,0.1488877709540687,0.0734337941393933,0.2537230328539748,0.2292705059403664,0.1527080426482277,0.0966271766737703,0.0795074481188737,0.2085393031250892,121987,37,PanCK + CD20
283,0.234976773056078,0.2717608991440159,0.2192108634985776,0.2641101595416629,0.2240530895368299,0.1846230648738358,0.1714019450959452,0.2511254217361344,0.2018408288672819,0.2447211631246745,0.1624425296081498,0.178131506911047,0.172133598802723,0.2725183906777999,0.3612299507184869,0.225121164833096,0.3871788068697111,0.1535223302370604,0.3224980442887356,0.2797833418850839,0.2258582165284036,0.1081827284352926,0.2342064318622099,0.6832431868241035,76128,39,CD31
284,0.2724734107460587,0.3716511661576402,0.220619196174722,0.3798894409023307,0.2902863197936761,0.2067170354779261,0.1801264327682231,0.225456701004162,0.3435797746464461,0.2493567307334307,0.1761311126762402,0.1480727875080078,0.1369154364060521,0.3372065579126835,0.341976482536412,0.3223152077722423,0.1791334196004992,0.1036325613134704,0.2597143670875181,0.3774920571259458,0.2998964153138487,0.0899116026872177,0.2178343521767182,0.3415656221907843,405099,18,CD31 + GzmB*
285,0.3349828398014298,0.3937064271218153,0.3837027253660262,0.3736512452147643,0.282713955763038,0.1416949528668948,0.2032419806678201,0.1369833381008362,0.2693426549652363,0.2132793083461263,0.1826258636643741,0.1850145812237018,0.1541696926024885,0.3583245166819773,0.0934800712450595,0.2872031050940005,0.1249708846646344,0.0713496511272079,0.3297011568510348,0.3144425167082939,0.3147432062883789,0.3593878133894032,0.2489418295283661,0.3147023527875638,460764,29,aSMA + Vim
286,0.2877689367254247,0.3196871303029438,0.3274737183391147,0.3351227659086992,0.2839846312522119,0.162591067946796,0.1666269049691165,0.3454466247805154,0.2420989085421721,0.1361824493522957,0.1650484239404587,0.2153077746417255,0.1500224780142907,0.3620935216783524,0.2346551028858856,0.2570234048947044,0.4068964804522275,0.0758554852756838,0.400678854617824,0.3569249973516584,0.2459354539881866,0.2675744561539706,0.143962553208602,0.2287966370144146,361488,5,CD8a + ECad*
287,0.2832679413491233,0.2798485824352487,0.3429263251482122,0.3478691756431565,0.2533158875468209,0.1395672887930693,0.1565130314633711,0.1244940461804049,0.2663817641088891,0.1982017489153406,0.1157386731630124,0.2121454540933933,0.1712422994102827,0.3062126726737483,0.2829058047379197,0.2466961926902418,0.421235336073156,0.054042771543612,0.3668944408571103,0.3689680000998783,0.3701426562478659,0.3311641984675925,0.2364137776248845,0.2611764076210704,450945,26,ECad + aSMA
288,0.3372776634503509,0.3444795585933449,0.3830099270619473,0.3377897378661627,0.2613029778097878,0.1435603156596204,0.2007016006903356,0.1368934850395952,0.271762176697498,0.3714436886243118,0.2146836173517861,0.1983535169582119,0.1490580325980648,0.3023694416170664,0.1653954368574322,0.3000697386132491,0.3995955616508733,0.086221923471335,0.3544336995748543,0.3806602566117749,0.3235044670625663,0.0606355214020447,0.1974968046093748,0.239798683759168,428712,15,CD8 + Ecad
289,0.2831114795983112,0.3316094552975904,0.2339213930533331,0.2631455282473668,0.2592263935407455,0.178286951825687,0.2205204372949521,0.3923060299173581,0.2468715968797494,0.1590380273046751,0.2185496992430183,0.3111090561893607,0.1439280530426469,0.3792196575629093,0.1534999657141185,0.2534634538549047,0.2749336853018985,0.1055156724288258,0.3301052941241584,0.3116261395209871,0.3773854845828897,0.1228717367658046,0.3088307625549374,0.1916364292494488,211501,1,Vim + GzmB
290,0.2242354309483824,0.2832636846478618,0.1697419609664126,0.4237012592643983,0.2772447019031539,0.1833729664401137,0.0850941555438718,0.1764758834097244,0.1949696294775108,0.1621765707802246,0.2225779408397626,0.1847290756644154,0.1142971296268669,0.3497168670710748,0.3486076218916237,0.2931714479644317,0.2534229659131977,0.0854055995932903,0.3401774394118329,0.4862793826804905,0.5297637084281762,0.10146611724857,0.4417178002279007,0.242723797051819,268993,1,Vim + GzmB
291,0.2223395059676534,0.3829982827257807,0.2049378841565659,0.3469462236934632,0.2436387209364352,0.1574442609889389,0.1233285943468133,0.2335751101718952,0.318795773560482,0.2159837968216415,0.1702770803719086,0.1854715296151895,0.0955097008946404,0.3705423723169737,0.2537851572030797,0.2556263341054808,0.4502462348051059,0.4145980034835974,0.3751894648841426,0.3680986581840167,0.3268681673015567,0.0687787183422163,0.2982965283679901,0.1860063821677768,243956,2,HLA
292,0.1913266671039968,0.3170502535647861,0.1972533594870695,0.3532279039059998,0.299171004885042,0.2477470813214786,0.0866240731431451,0.2219758789006348,0.2309561884540396,0.1642335171255295,0.3205272548958456,0.265552209654506,0.1913231433272214,0.3186403280890097,0.3064891846712765,0.2335773873792798,0.4772413520454061,0.3972501229500694,0.4036655386962484,0.4021299084566202,0.2490621759360266,0.0711476910263975,0.1863381206333793,0.1734358783108707,338160,2,HLA
293,0.1952475991797147,0.282628591338141,0.1640199625809553,0.3668308265762288,0.2547902821987004,0.0968001890037642,0.1077149790991495,0.1261931953186165,0.1362307989209699,0.089100660708206,0.1509589531466791,0.3202924916587558,0.0713605600332923,0.3435224069934938,0.4547024296318893,0.3161503833948383,0.6299319561782118,0.5690767475282239,0.5116978806136759,0.5795383165874908,0.2364033785158995,0.0577502366035467,0.1063737261278817,0.1353441567754306,198825,17,HLA + Ecad
294,0.2458083895663366,0.2298447004954733,0.2506588326473343,0.2858252699943404,0.1718286689198067,0.1286503590399965,0.1559239833071374,0.1321693234086253,0.1479995732651771,0.3970052403424147,0.1237298601016377,0.177839815129787,0.0988392211721834,0.2117919519657791,0.6818019101611096,0.4904816085458741,0.5533881853730115,0.1898645993035078,0.4060146459451116,0.3339953587734839,0.3005825719662676,0.0867774845131224,0.1149145801386646,0.1756886288856327,85117,33,FoxP3 + ECad + PanCK
295,0.2288974869028111,0.3193030075282644,0.266979498324214,0.4567365785611872,0.1986075305086936,0.1039411593130556,0.2324624790848115,0.1257567298584482,0.1852898498782965,0.1269382142210569,0.10654579294582,0.2607136598759995,0.0434995995275574,0.3160185683395425,0.2531281633838972,0.3042862178272633,0.5252515007130959,0.5276052560644747,0.4169997179710094,0.4562134478353935,0.3299006111954567,0.0385255483568873,0.2572029852693727,0.1450157976168611,126415,17,HLA + Ecad
296,0.2986232207858065,0.3475650287470075,0.3313506452365942,0.3732931944127572,0.2562769826252018,0.1882578838363656,0.1684592206892612,0.1742518675996787,0.3223474957993895,0.2383587145634019,0.1814722892084501,0.2045402661048376,0.1375953387795819,0.3042251138959264,0.2661316748351924,0.2759946898951975,0.3740845405512781,0.3526301081198538,0.3424573235665427,0.3787378566732199,0.3011529857623313,0.0718288959402972,0.1256469375903312,0.2099589349084841,464596,17,HLA + Ecad
297,0.2576703792653511,0.2943933857393601,0.2788885774374841,0.2917078174385987,0.2424543168435074,0.1989001614106907,0.2165680241124544,0.1905964790035411,0.2409673668642974,0.2664826855258793,0.1442356210739576,0.1766919613004177,0.1363896700989778,0.2880951479031735,0.408298894221618,0.4522574694449076,0.4661530520414932,0.102727281846027,0.3243085331799055,0.2778837293493911,0.2475084390779502,0.0859542130042317,0.1343561103301799,0.3153741237575707,215556,33,FoxP3 + ECad + PanCK
